tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict
"ROBERTO JEFFERSON, o corrupto de estimação do bolsonarismo.",O STF precisa conter a escalada de Alexandre de Moraes contra a liberdade de expressão  DUAS PEÇAS PODRES #AlexandreDeMoraesDitador e #AntagonistaPetista,0,0.9917685985565186,0.0082314098253846,
"Exclusivo: Luciano Hang obteve 55 empréstimos do BNDES para transformar Lojas Havan em império. De 1993 a 2014, o empresário hj investigado no Inquérito das Fake News conseguiu R$ 72 milhões junto ao banco estatal, revelam  e :","Ou seja, mais um dos centenas q enriqueceram com a ajuda dos governos do PT e q cuspiram no prato em q comeram! #ForaBolsonaroGenocida  #veiodahavan",2,0.9918115139007568,0.0081884358078241,
"Alexandre determina e Twitter bloqueia perfis do presidente do PTB, Roberto Jefferson, dos empresários Luciano Hang, Edgard Corona, Otávio Fakhoury, Bernardo Küster, além do jornalista Allan dos Santos e do assessor do deputado estadual de São Paulo Edson Salomão.",Esse STF é uma vergonha  #STFVergonhaNacional,2,0.9918268918991088,0.0081731704995036,
SEXTA-FEIRA DA VERGONHA Alexandre de Moraes manda censurar perfis do jornalista Bernardo Küster (diretor do BSM) e vários outros conservadores. É a mais vasta operação de censura já vista na internet brasileira. #VozParaBernardoKuster,"grande dia, contas dos criminosos retidas. cadeião pro gabinete do ódio.",1,0.9918580651283264,0.0081419423222541,
Nota à nação brasileira | PTB não permitirá que censura da toga e opressão calem,#FreedomOfSpeech CENSURAnão!,2,0.991885542869568,0.0081145204603672,
Alexandre de Moraes ameaçou aplicar multa diária contra Facebook e Twitter,"STF ditador, autoritário",2,0.99189293384552,0.008107136003673,
"URGENTE - STF ORDENA CENSURA  Facebook: “O Facebook respeita o judiciário e cumpre ordens legais válidas.” Twitter: “O Twitter agiu estritamente em cumprimento a uma ordem legal proveniente de inquérito do STF."" ALEXANDRE DE MORAES VIROU CENSOR DA DITADURA DO JUDICIÁRIO?",Não adianta interrogações. Alguém precisa fazer alguma coisa,2,0.9919066429138184,0.0080934166908264,
Várias contas de Bolsonaristas foram derrubadas após decisão de Alexandre de Moraes. Cadê a nossa liberdade de expressão????,Pelo jeito na gaveta do  ! #STFVergonhaNacional,1,0.9919922947883606,0.0080077275633811,
"Eu votei no senhor para ser contra todo sistema corrupto que temos hoje no STF,Câmara e senado tenha coragem de enfrentar estes bandidos do STF vai pra cima deles!!!#STFVergonhaNacional  #SenadoFederalVergonhaNacional","“O que está em jogo não é a vitória de um ou outro partido. Mas, em cada cidade, a vitória da democracia contra o autoritarismo”, destaca o documento   #Resistencia841Dias GRANDE DIA AI-5 #GovernoDeFraudes Siga nosso Instagram",0,0.9920033812522888,0.0079965991899371,
"Alexandre, o Supremo, de Moraes perdeu qualquer vergonha de assumir o papel de censurador da nação. Sua decisão de hoje é típica dos piores regimes ditatoriais. Ao assistir a tudo isso passivamente, o Senado torna-se cúmplice desse absurdo.",A ditadura vem da esquerda #cnnBrasil #oglobo #estadao #bandtv #j10 #diariodonordeste #bandnewsfm #Jovempannews #rbandeirantes #stf_oficial  #BolsonaroTemRazao #ZEROHORA #RBSTV #foradoria   #STFVergonhaNacional STF CENSURA LIBERDADE DE IDEIAS  INCONSTITUCIONALIDADE = DITADURA,2,0.9920086860656738,0.0079913241788744,
"O Twitter suspendeu 16 contas de bolsonaristas. Entre elas, as de Roberto Jefferson, dos blogueiros Allan dos Santos, Bernardo Küster e Sara Winter, dos empresários Luciano Hang, Edgard Corona e Otávio Fakhoury.",Não suporto nenhum desses nomes listados.   Mas discordo do q o twitter fez a mando do STF. Isso é censura.,1,0.9920148849487304,0.0079851085320115,
Moraes atende deputada do PCdoB e envia a PGR notícia-crime contra Bolsonaro e filhos,"Eu só quero ver, onde isso vai parar Presidente , ,  e . Essa peste chamado Alexandre de Moraes, nos irrita e preocupa, chega a dar insônia!!!",2,0.9920807480812072,0.0079192863777279,
Alexandre de Moraes ameaçou aplicar multa diária contra Facebook e Twitter,No STF o crime e a censura não tem limites...,2,0.992086946964264,0.0079130921512842,
O STF precisa conter a escalada de Alexandre de Moraes contra a liberdade de expressão.,Tenho que retirarALERTA,2,0.9921205043792723,0.0078794527798891,
"Todas as barbáries que supostamente seriam cometidas pelo Bolsonaro ao tomar posse estão sendo levadas a cabo pelo STF. Censura, perseguição e prisões ilegais. #DitaduraDoSTF #DitaduraDaToga #DitaduraDoJudiciario #STFVergonhaNacional","Estive pensando... Covid 19 quem trouxe foram os ricos que viajam para o exterior? Sim! Mas, veja bem... O pobre já enfrenta outras doenças, que a mídia nem noticia diariamente. Grande parte das favelas do Rio de Janeiro e São Paulo, não têm, sequer, saneamento básico.",0,0.992262363433838,0.0077375839464366,
Roberto Jefferson tem que tomar cuidado com os números que cita.   #boletimdanoite,Impeachment da Carmem Lucia . STFVergonhaNacional,0,0.9922898411750792,0.0077101900242269,
Roberto Jefferson fala sobre censura imposta pelo STF  via  #MaesContraFelipeNeto #FreedomOfSpeech,"Li atentamento o chamado “inquérito das fake news”, e cheguei à seguinte conclusão: o ministro Alexandre de Moraes não tem nada naquela cabeça: nem cabelos por fora, nem miolos por dentro.",0,0.9923235177993774,0.0076764151453971,
Deputado cobra ministro sobre processo de Luciano Hang no Iphan,"Conforme noticiado pelo , queremos apurar a relação do Luciano Hang com o Iphan. Na reunião ministerial de 22/04, Bolsonaro escancarou os interesses do empresário no órgão. Lembrando q o Iphan sempre é alvo da ira de mtos poderosos - vide caso Geddel/Ld. da Barra.",2,0.992354154586792,0.0076457904651761,
#URGENTE - Contas bolsonaristas no Twitter são retiradas do ar após decisão de Moraes  #G1,O Brasil vive uma época de censura e vejo pocul se falando sobre,2,0.992476999759674,0.0075230174697935,
"Esse homem enganou 81 senadores ao ser ""sabatinado"". Mentiu para a nação brasileira, para ter cargo vitalício no STF. Seu nome, Alexandre de Moraes.",Discurso que não  condiz com as ações.,2,0.9925897121429444,0.0074102776125073,
"ROBERTO JEFFERSON: ""OS 11 MINISTROS DO STF FORMARAM UMA ORGANIZAÇÃO CRIMINOSA""  via",E #STFNaoVaiNosCalar Vai Brasil,2,0.9925919771194458,0.0074080936610698,
Entrevista de Roberto Jefferson após ter suas redes sociais suspensas pelo STF.  A CNN retirou este vídeo do YouTube,"A mídia tradicional defende a censura aos cidadãos de bem, mas parece que ficaram com medo do feitiço e tiraram o vídeo do ar.",2,0.9927281141281128,0.0072718905285,
Depois desse #GovernoDeFraudes ficou tudo pior! Tá amarrado.,"Meu repúdio aos ataques ao STF feitos por Luciano Hang, Roberto Jefferson, Sara Tornozeleira Giacomini e Alan dos Santos bolsonaristas      PARABÉNS   FAMILÍCIA, peguem Paulo Tchutchuca e go to Chile e fiquem lá",0,0.9927343130111694,0.0072656972333788,
"Após decisão do ministro do STF Alexandre de Morais, que ordenou a retirada de perfis sociais de diversos Bolsonaristas, Sara Giromini escreveu: É ditadura!!! Meu Twitter, Youtube e Facebook foram apreendidos pelo STF. Não foi ela mesma que defendeu o AI-5 e fechamento do STF?..","Globo passando ""Uma Linda Mulher"".  Grande dia !",0,0.9927743673324584,0.0072256731800735,
Deputado Otoni de Paula diz o que pode parar Alexandre de Moraes.  via,Twitter suspende contas de bolsonaristas por determinação de Alexandre de Moraes  #STFVergonhaNacional ⁦ conspurcando a toga.,0,0.992798924446106,0.007201035041362,
"O  que são muito bem pagos para serem os guardiões da Constituição, são aqueles, que a violam diariamente... #STFVergonhaNacional","Várias contas foram retidas do Twitter sob a justificativa de ""demanda legal"". , ,  e outros, todos defensores do governo e críticos do STF. Do que se trata? Não foram notificados de nada ainda. É o tal inquérito ilegal? Isso é censura!",0,0.9928517937660216,0.0071481401100754,
"Twitter bloqueia contas atendendo decisão de 26 de maio  do ministro  de Moraes, no inquérito das Fake News: ""O Twitter agiu estritamente em cumprimento a uma ordem legal proveniente de inquérito do Supremo Tribunal Federal (STF)""","A desculpa do jornaleco para divulgar o CPF dessas pessoas é que o processo é público.  Que eu saiba o processo corre em segredo de justiça, porém, se fosse uma mídia responsável não cometeria tal ato. Ato esse que demonstra total falta de profissionalismo e decência.",2,0.9928790926933287,0.0071209706366062,
"Sejamos práticos, ficar aqui chorando e reclamando, nada, NA DA vai adiantar, é URGENTE que se faça uma enorme manifestação diante do Congresso, como alvo o Alcolumbre, pressão pacífica pelo IMPEACHMENT de Alexandre de Moraes.",Exatamente! #ForaAlcolumbre  #STFVergonhaNacional  #CensuraNao,1,0.9930279850959778,0.0069719813764095,
"Por falar em  , gostaria q contassem o q fizeram pra se safar da censura/multas impostas pelo cabeça d piroca e voltar a fofocar mais q candinhas? Senador alerta para 'escalada autoritária do STF' - RENOVA Mídia  via",E eu q achava q esse alexandre de moraes ia dar em nada...,0,0.993059515953064,0.0069405478425323,
"Alexandre de Moraes é um TIRANO, DÉSPOTA!  #VozParaBernardoKuster",#VozParaBernardoKuster censura não!!!,1,0.9930739402770996,0.0069260126911103,
"Twitter bloqueia perfis  bolsonaristas    O Twitter bloqueou uma série de perfis bolsonaristas. Entre eles: do empresário Luciano Hang, da militante Sara Winter, do empresário Edgard Corona, do blogueiro Allan dos Santos e do ex-deputado Roberto Jefferson,.","É uma vergonha internacional o que estamos passando aqui no BRASIL, com essa censura imposta pelo Funcionário do STF, VULGO MINISTRO XANDINHO...",0,0.9932006001472472,0.0067993570119142,
Não subestime animais caçados!  Nem patriotas!  #VozParaBernardoKuster,Soberano é o povo! #VozParaBernardoKuster,1,0.9932435154914856,0.0067564356140792,
"Roberto Jefferson diz que ora ""para Deus quebrar as mãos de ministros"" do STF",Deus e Roberto Jefferson são auto-excludentes!,1,0.993280589580536,0.0067193880677223,
"Graças ao Supremo, censura é palavra da vez nas redes sociais","O modo de escolha para ministro do supremo tem que ser mudada. Hoje qualquer Zé Ruela pode ser ministro, basta ser cupincha do mecanismo corrupto. #STFVergonhaNacional #STFOrganizacaoCriminosa #STFNaoVaiNosCalar #",1,0.993319034576416,0.0066809225827455,
O STF precisa conter a escalada de Alexandre de Moraes contra a liberdade de expressão,"Quem precisa de mais ação é o  , do qual o senhor faz parte  !!! Menos blablablá e Mais Trabalho!!! #STFVergonhaNacional #STFNaoVaiNosCalar #STFEscritorioDoCrime #SenadoFederalTrabalhem #OABLixo #OABVergonhaNacional",1,0.9933456182479858,0.0066544003784656,
Meu Deus! #VozParaBernardoKuster,EXPL0DlU! MORO PRES0 IMEDIATAMENTE! BOLSONARO VIRA O JOGO E JUSTIÇA DE...  via  #JairCadaVezMaisForte #FechadoComBolsonaro #B38 #ForaMaia #NaoVoteNoDem #STFVergonhaNacional #FORAMORAES #PrisaoDoAlexandreDeMoraes #CensuraDoSTF #MoraesNaoVaiMeCalar,0,0.9935500025749208,0.0064500304870307,
"Hoje são   Allan dos Santos Bernardo Kuster Edson Salomão Luciano Hang Roberto Jefferson Otávio Fakhoury Sara Winter   Amanhã pode ser vc.  Vc, conservador. Vc, que apoia Bolsonaro.   E vc tbm, idiota de esquerda que tá comemorando essa censura covarde.  #VozParaBernardoKuster",#VozParaBernardoKuster acorda Brasil,2,0.99361389875412,0.0063860844820737,
"Hoje são   Allan dos Santos Bernardo Kuster Edson Salomão Luciano Hang Roberto Jefferson Otávio Fakhoury Sara Winter   Amanhã pode ser vc.  Vc, conservador. Vc, que apoia Bolsonaro.   E vc tbm, idiota de esquerda que tá comemorando essa censura covarde.  #VozParaBernardoKuster",Absurdo! Quanta inversão de valores! #VozParaBernardoKuster #vozparaallan #vozparasarawinter,1,0.9936683773994446,0.0063316635787487,
"Gente... não posso ajudar com a tag #STFVergonhaNacional senão a PF vem atrás de mim, desculpem.",É um risco postar #STFVergonhaNacional,1,0.9936901330947876,0.0063098967075347,
Twitter suspende perfis pró-Bolsonaro por determinação de Alexandre de Moraes,#STFVergonhaNacional Lixo comunista !,2,0.9938337802886964,0.006166186183691,
"Painel: Perfis de bolsonaristas nas redes sociais são suspensos por determinação de Alexandre de Moraes  // Massa de pão: quanto mais baterem, mais crescerá.",Que Vergonha!!!! #STFVergonhaNacional,1,0.9938437938690186,0.0061561977490782,
"A censura ao Bernardo Küster é abjeta e inaceitável. Quando os tribunais começam a violar os direitos individuais mais básicos, é hora de a sociedade se unir e reagir. Os tiranos jamais podem se sentir confortáveis. #VozParaBernardoKuster",Novamente! #VozParaBernardoKuster,1,0.9938724040985109,0.0061276261694729,
Juristas do MP Pró-Sociedade relataram abertura um processo de impeachment de ministros do STF junto à Presidência do Senado. Associação também vai impetrar habeas corpus e realizar representações junto a organismos internacionais.,Glórias a Deus!.  Jurista do MP Prós Sociedade abrem processo de impeachment de MinistroS do STF.   Oremos para que o batoré acate esses pedidos.,2,0.9938881993293762,0.0061118751764297,
"A censura de hoje só mostra uma coisa: o autoritarismo é tudo o que restou a esses incapazes que hoje ocupam o STF. A sua sorte é vivermos numa falsa democracia, em que as instituições de Estado foram feitas apenas para salvaguardar os poderosos.",Bravo!!!! #STFNaoVaiNosCalar  #STFVergonhaNacional,2,0.9940767288208008,0.0059232162311673,
Já somos exilados no twitter. Falta pouco para a suprema ditadura nos exilar de fato! #VozParaBernardoKuster,A ditadura do judiciário está agindo a todo vapor  #VozParaBernardoKuster,1,0.9941484928131104,0.0058514745905995,
"#STFVergonhaNacional Aprovação de Bolsonaro sobe, dólar cai, Bolsa acima de 100 mil pontos, Agronegócio bate recorde, 19 meses sem 1 único caso de corrupção no governo, obras entregues ao povo... E a oposição, facção do STF, imprensa corrupta... à beira de um ataque de nervos",Eu recomendo que ouçam por inteiro: Roberto Jefferson - discurso de defesa na câmara - Completo  via,0,0.9942759871482848,0.0057240664027631,
Lula chama Bolsonaro de 'charlatão' por incentivo à cloroquina e diz que PT vai 'voltar forte' em 2022. | por,"PT esta em estado terminal, doente sem cura, e credibilidade no pé..... #STFVergonhaNacional",2,0.994400441646576,0.0055995308794081,
"As mentiras de LUCIANO AYAN serviram de base para  - CPMI DA CENSURA - PL das Fake News - Inquérito do AI-5 do STF - A narrativa de “gabinete do ódio” - Censura na Internet  AYAN, preso em operação que investiga fraudes de 400 MILHÕES.  Pois é   #VozParaBernardoKuster","Roberto Jefferson condenado pelo Mensalão virou grande patriota e aliado do Bolsonaro, pois é #VozParaBernardoKuster",1,0.9945114850997924,0.0054885270074009,
